Order_ID,Date,Plant_ID,Plant_Name,Plant_Capacity,Remaining Inventory level,Distribution_Center_ID,Distribution_Center_Name,Demand,Supply,Unit_Cost,Quantity_Shipped,Shipping_Cost,Fulfillment_Status,Demand_Surplus,Demand_Surplus_Status
1462,2024-10-04,P1,Plant A,2256,0,DC3,Distribution Center 3,962,294,5.37,294,1578.78,Fulfilled,668,Partially Filled
1463,2024-10-04,P2,Plant B,2783,2078,DC1,Distribution Center 1,705,705,5.16,705,3637.8,Fulfilled,0,Filled
1464,2024-10-04,P2,Plant B,2783,1027,DC2,Distribution Center 2,1060,1051,5.44,1051,5717.4400000000005,Fulfilled,9,Partially Filled
1465,2024-10-04,P2,Plant B,2783,400,DC3,Distribution Center 3,627,627,5.82,627,3649.1400000000003,Fulfilled,0,Filled
1466,2024-10-05,P1,Plant A,1967,664,DC1,Distribution Center 1,1303,1303,5.0,1303,6515.0,Fulfilled,0,Filled
1467,2024-10-05,P1,Plant A,1967,0,DC2,Distribution Center 2,874,664,5.87,664,3897.6800000000003,Fulfilled,210,Partially Filled
1468,2024-10-05,P2,Plant B,3007,1760,DC1,Distribution Center 1,1247,1247,4.56,1247,5686.32,Fulfilled,0,Filled
1469,2024-10-05,P2,Plant B,3007,528,DC2,Distribution Center 2,1232,1232,5.45,1232,6714.400000000001,Fulfilled,0,Filled
1470,2024-10-05,P2,Plant B,3007,0,DC3,Distribution Center 3,706,528,5.97,528,3152.16,Fulfilled,178,Partially Filled
1471,2024-10-06,P1,Plant A,2141,1140,DC1,Distribution Center 1,1001,1001,3.99,1001,3993.9900000000002,Fulfilled,0,Filled
1472,2024-10-06,P1,Plant A,2141,536,DC2,Distribution Center 2,604,604,4.92,604,2971.68,Fulfilled,0,Filled
1473,2024-10-06,P1,Plant A,2141,0,DC3,Distribution Center 3,728,536,5.71,536,3060.56,Fulfilled,192,Partially Filled
1474,2024-10-06,P2,Plant B,2539,2001,DC1,Distribution Center 1,538,538,5.43,538,2921.3399999999997,Fulfilled,0,Filled
1475,2024-10-06,P2,Plant B,2539,991,DC2,Distribution Center 2,1010,1010,5.18,1010,5231.799999999999,Fulfilled,0,Filled
1476,2024-10-06,P2,Plant B,2539,296,DC3,Distribution Center 3,695,695,4.29,695,2981.55,Fulfilled,0,Filled
1477,2024-10-07,P1,Plant A,2543,1858,DC1,Distribution Center 1,685,685,4.65,685,3185.2500000000005,Fulfilled,0,Filled
1478,2024-10-07,P1,Plant A,2543,1202,DC2,Distribution Center 2,656,656,3.99,656,2617.44,Fulfilled,0,Filled
1479,2024-10-07,P1,Plant A,2543,239,DC3,Distribution Center 3,963,963,4.77,963,4593.509999999999,Fulfilled,0,Filled
1480,2024-10-07,P2,Plant B,2314,1752,DC1,Distribution Center 1,562,562,5.89,562,3310.18,Fulfilled,0,Filled
1481,2024-10-07,P2,Plant B,2314,936,DC2,Distribution Center 2,816,816,5.92,816,4830.72,Fulfilled,0,Filled
1482,2024-10-07,P2,Plant B,2314,0,DC3,Distribution Center 3,1302,936,5.7,936,5335.2,Fulfilled,366,Partially Filled
1483,2024-10-08,P1,Plant A,2893,2074,DC1,Distribution Center 1,819,819,5.8,819,4750.2,Fulfilled,0,Filled
1484,2024-10-08,P1,Plant A,2893,1225,DC2,Distribution Center 2,849,849,4.1,849,3480.8999999999996,Fulfilled,0,Filled
1485,2024-10-08,P1,Plant A,2893,0,DC3,Distribution Center 3,1254,1225,4.74,1225,5806.5,Fulfilled,29,Partially Filled
1486,2024-10-08,P2,Plant B,2600,1879,DC1,Distribution Center 1,721,721,4.64,721,3345.4399999999996,Fulfilled,0,Filled
1487,2024-10-08,P2,Plant B,2600,701,DC2,Distribution Center 2,1178,1178,4.06,1178,4782.679999999999,Fulfilled,0,Filled
1488,2024-10-08,P2,Plant B,2600,0,DC3,Distribution Center 3,909,701,5.63,701,3946.63,Fulfilled,208,Partially Filled
1489,2024-10-09,P1,Plant A,1849,541,DC1,Distribution Center 1,1308,1308,5.73,1308,7494.84,Fulfilled,0,Filled
1490,2024-10-09,P1,Plant A,1849,0,DC2,Distribution Center 2,943,541,5.51,541,2980.91,Fulfilled,402,Partially Filled
1491,2024-10-09,P2,Plant B,1658,710,DC1,Distribution Center 1,948,948,5.57,948,5280.360000000001,Fulfilled,0,Filled
1492,2024-10-09,P2,Plant B,1658,0,DC2,Distribution Center 2,965,710,5.07,710,3599.7000000000003,Fulfilled,255,Partially Filled
1493,2024-10-10,P1,Plant A,1450,650,DC1,Distribution Center 1,800,800,5.19,800,4152.0,Fulfilled,0,Filled
1494,2024-10-10,P1,Plant A,1450,0,DC2,Distribution Center 2,1367,650,4.31,650,2801.4999999999995,Fulfilled,717,Partially Filled
1495,2024-10-10,P2,Plant B,2349,1271,DC1,Distribution Center 1,1078,1078,4.94,1078,5325.320000000001,Fulfilled,0,Filled
1496,2024-10-10,P2,Plant B,2349,120,DC2,Distribution Center 2,1151,1151,6.02,1151,6929.0199999999995,Fulfilled,0,Filled
1497,2024-10-10,P2,Plant B,2349,0,DC3,Distribution Center 3,1411,120,4.33,120,519.6,Fulfilled,1291,Partially Filled
1498,2024-10-11,P1,Plant A,2212,1514,DC1,Distribution Center 1,698,698,4.19,698,2924.6200000000003,Fulfilled,0,Filled
1499,2024-10-11,P1,Plant A,2212,844,DC2,Distribution Center 2,670,670,4.78,670,3202.6000000000004,Fulfilled,0,Filled
1500,2024-10-11,P1,Plant A,2212,34,DC3,Distribution Center 3,810,810,4.43,810,3588.2999999999997,Fulfilled,0,Filled
1501,2024-10-11,P2,Plant B,1664,724,DC1,Distribution Center 1,940,940,5.16,940,4850.400000000001,Fulfilled,0,Filled
1502,2024-10-11,P2,Plant B,1664,0,DC2,Distribution Center 2,1060,724,4.35,724,3149.3999999999996,Fulfilled,336,Partially Filled
1503,2024-10-12,P1,Plant A,2364,1158,DC1,Distribution Center 1,1206,1206,5.68,1206,6850.08,Fulfilled,0,Filled
1504,2024-10-12,P1,Plant A,2364,0,DC2,Distribution Center 2,1440,1158,4.69,1158,5431.02,Fulfilled,282,Partially Filled
1505,2024-10-12,P2,Plant B,3051,1667,DC1,Distribution Center 1,1384,1384,4.46,1384,6172.64,Fulfilled,0,Filled
1506,2024-10-12,P2,Plant B,3051,505,DC2,Distribution Center 2,1162,1162,4.46,1162,5182.5199999999995,Fulfilled,0,Filled
1507,2024-10-12,P2,Plant B,3051,0,DC3,Distribution Center 3,950,505,5.46,505,2757.3,Fulfilled,445,Partially Filled
1508,2024-10-13,P1,Plant A,2660,1637,DC1,Distribution Center 1,1119,1023,3.72,1023,3805.5600000000004,Fulfilled,96,Partially Filled
1509,2024-10-13,P1,Plant A,2660,574,DC2,Distribution Center 2,1063,1063,4.56,1063,4847.28,Fulfilled,0,Filled
1510,2024-10-13,P1,Plant A,2660,0,DC3,Distribution Center 3,1440,574,3.78,574,2169.72,Fulfilled,866,Partially Filled
1511,2024-10-13,P2,Plant B,2225,1271,DC1,Distribution Center 1,954,954,4.99,954,4760.46,Fulfilled,0,Filled
1512,2024-10-13,P2,Plant B,2225,494,DC2,Distribution Center 2,777,777,5.4,777,4195.8,Fulfilled,0,Filled
1513,2024-10-13,P2,Plant B,2225,0,DC3,Distribution Center 3,1165,494,4.08,494,2015.52,Fulfilled,671,Partially Filled
1514,2024-10-14,P1,Plant A,2657,2159,DC1,Distribution Center 1,498,498,5.12,498,2549.76,Fulfilled,0,Filled
1515,2024-10-14,P1,Plant A,2657,1188,DC2,Distribution Center 2,971,971,6.32,971,6136.72,Fulfilled,0,Filled
1516,2024-10-14,P1,Plant A,2657,302,DC3,Distribution Center 3,886,886,4.67,886,4137.62,Fulfilled,0,Filled
1517,2024-10-14,P2,Plant B,2865,1550,DC1,Distribution Center 1,1315,1315,6.15,1315,8087.250000000001,Fulfilled,0,Filled
1518,2024-10-14,P2,Plant B,2865,969,DC2,Distribution Center 2,581,581,5.0,581,2905.0,Fulfilled,0,Filled
1519,2024-10-14,P2,Plant B,2865,282,DC3,Distribution Center 3,687,687,3.74,687,2569.38,Fulfilled,0,Filled
1520,2024-10-15,P1,Plant A,1639,654,DC1,Distribution Center 1,985,985,4.64,985,4570.4,Fulfilled,0,Filled
1521,2024-10-15,P1,Plant A,1639,0,DC2,Distribution Center 2,688,654,5.91,654,3865.14,Fulfilled,34,Partially Filled
1522,2024-10-15,P2,Plant B,1480,204,DC1,Distribution Center 1,1276,1276,4.43,1276,5652.679999999999,Fulfilled,0,Filled
1523,2024-10-15,P2,Plant B,1480,0,DC2,Distribution Center 2,1061,204,3.69,204,752.76,Fulfilled,857,Partially Filled
1524,2024-10-16,P1,Plant A,2267,1414,DC1,Distribution Center 1,853,853,4.51,853,3847.0299999999997,Fulfilled,0,Filled
1525,2024-10-16,P1,Plant A,2267,618,DC2,Distribution Center 2,796,796,4.36,796,3470.5600000000004,Fulfilled,0,Filled
1526,2024-10-16,P1,Plant A,2267,0,DC3,Distribution Center 3,1364,618,5.73,618,3541.1400000000003,Fulfilled,746,Partially Filled
1527,2024-10-16,P2,Plant B,1755,742,DC1,Distribution Center 1,1097,1013,4.16,1013,4214.08,Fulfilled,84,Partially Filled
1528,2024-10-16,P2,Plant B,1755,0,DC2,Distribution Center 2,934,742,4.12,742,3057.04,Fulfilled,192,Partially Filled
1529,2024-10-17,P1,Plant A,2494,1346,DC1,Distribution Center 1,1395,1148,5.15,1148,5912.200000000001,Fulfilled,247,Partially Filled
1530,2024-10-17,P1,Plant A,2494,0,DC2,Distribution Center 2,1494,1346,4.83,1346,6501.18,Fulfilled,148,Partially Filled
1531,2024-10-17,P2,Plant B,2593,1643,DC1,Distribution Center 1,950,950,3.7,950,3515.0,Fulfilled,0,Filled
1532,2024-10-17,P2,Plant B,2593,641,DC2,Distribution Center 2,1002,1002,4.39,1002,4398.78,Fulfilled,0,Filled
1533,2024-10-17,P2,Plant B,2593,37,DC3,Distribution Center 3,604,604,5.37,604,3243.48,Fulfilled,0,Filled
1534,2024-10-18,P1,Plant A,2121,1336,DC1,Distribution Center 1,785,785,4.14,785,3249.8999999999996,Fulfilled,0,Filled
1535,2024-10-18,P1,Plant A,2121,0,DC2,Distribution Center 2,1440,1336,5.01,1336,6693.36,Fulfilled,104,Partially Filled
1536,2024-10-18,P2,Plant B,2103,769,DC1,Distribution Center 1,1379,1334,5.1,1334,6803.4,Fulfilled,45,Partially Filled
1537,2024-10-18,P2,Plant B,2103,0,DC2,Distribution Center 2,1337,769,4.99,769,3837.31,Fulfilled,568,Partially Filled
1538,2024-10-19,P1,Plant A,2682,1352,DC1,Distribution Center 1,1330,1330,5.28,1330,7022.400000000001,Fulfilled,0,Filled
1539,2024-10-19,P1,Plant A,2682,118,DC2,Distribution Center 2,1234,1234,5.76,1234,7107.84,Fulfilled,0,Filled
1540,2024-10-19,P1,Plant A,2682,0,DC3,Distribution Center 3,1068,118,4.55,118,536.9,Fulfilled,950,Partially Filled
1541,2024-10-19,P2,Plant B,1900,681,DC1,Distribution Center 1,1219,1219,4.72,1219,5753.679999999999,Fulfilled,0,Filled
1542,2024-10-19,P2,Plant B,1900,0,DC2,Distribution Center 2,1147,681,4.29,681,2921.4900000000002,Fulfilled,466,Partially Filled
1543,2024-10-20,P1,Plant A,1996,1274,DC1,Distribution Center 1,722,722,5.63,722,4064.86,Fulfilled,0,Filled
1544,2024-10-20,P1,Plant A,1996,98,DC2,Distribution Center 2,1176,1176,4.26,1176,5009.759999999999,Fulfilled,0,Filled
1545,2024-10-20,P1,Plant A,1996,0,DC3,Distribution Center 3,1060,98,4.88,98,478.24,Fulfilled,962,Partially Filled
1546,2024-10-20,P2,Plant B,2941,1436,DC1,Distribution Center 1,1505,1505,3.88,1505,5839.4,Fulfilled,0,Filled
1547,2024-10-20,P2,Plant B,2941,739,DC2,Distribution Center 2,697,697,5.32,697,3708.0400000000004,Fulfilled,0,Filled
1548,2024-10-20,P2,Plant B,2941,149,DC3,Distribution Center 3,590,590,5.25,590,3097.5,Fulfilled,0,Filled
1549,2024-10-21,P1,Plant A,2822,1888,DC1,Distribution Center 1,934,934,4.27,934,3988.1799999999994,Fulfilled,0,Filled
1550,2024-10-21,P1,Plant A,2822,1224,DC2,Distribution Center 2,664,664,4.59,664,3047.7599999999998,Fulfilled,0,Filled
1551,2024-10-21,P1,Plant A,2822,51,DC3,Distribution Center 3,1173,1173,4.21,1173,4938.33,Fulfilled,0,Filled
1552,2024-10-21,P2,Plant B,2161,1002,DC1,Distribution Center 1,1159,1159,5.09,1159,5899.3099999999995,Fulfilled,0,Filled
1553,2024-10-21,P2,Plant B,2161,331,DC2,Distribution Center 2,671,671,4.82,671,3234.2200000000003,Fulfilled,0,Filled
1554,2024-10-21,P2,Plant B,2161,0,DC3,Distribution Center 3,1355,331,5.19,331,1717.89,Fulfilled,1024,Partially Filled
1555,2024-10-22,P1,Plant A,1741,1197,DC1,Distribution Center 1,544,544,4.6,544,2502.3999999999996,Fulfilled,0,Filled
1556,2024-10-22,P1,Plant A,1741,703,DC2,Distribution Center 2,494,494,5.54,494,2736.76,Fulfilled,0,Filled
1557,2024-10-22,P1,Plant A,1741,21,DC3,Distribution Center 3,682,682,6.3,682,4296.599999999999,Fulfilled,0,Filled
1558,2024-10-22,P2,Plant B,2590,1701,DC1,Distribution Center 1,889,889,5.64,889,5013.96,Fulfilled,0,Filled
1559,2024-10-22,P2,Plant B,2590,746,DC2,Distribution Center 2,955,955,5.45,955,5204.75,Fulfilled,0,Filled
1560,2024-10-22,P2,Plant B,2590,0,DC3,Distribution Center 3,967,746,4.78,746,3565.88,Fulfilled,221,Partially Filled
1561,2024-10-23,P1,Plant A,2196,863,DC1,Distribution Center 1,1333,1333,4.68,1333,6238.44,Fulfilled,0,Filled
1562,2024-10-23,P1,Plant A,2196,0,DC2,Distribution Center 2,1437,863,5.86,863,5057.18,Fulfilled,574,Partially Filled
1563,2024-10-23,P2,Plant B,2688,1926,DC1,Distribution Center 1,762,762,6.09,762,4640.58,Fulfilled,0,Filled
1564,2024-10-23,P2,Plant B,2688,645,DC2,Distribution Center 2,1281,1281,4.19,1281,5367.39,Fulfilled,0,Filled
1565,2024-10-23,P2,Plant B,2688,0,DC3,Distribution Center 3,760,645,4.75,645,3063.75,Fulfilled,115,Partially Filled
1566,2024-10-24,P1,Plant A,2984,1806,DC1,Distribution Center 1,1178,1178,5.73,1178,6749.9400000000005,Fulfilled,0,Filled
1567,2024-10-24,P1,Plant A,2984,1020,DC2,Distribution Center 2,786,786,5.15,786,4047.9,Fulfilled,0,Filled
1568,2024-10-24,P1,Plant A,2984,18,DC3,Distribution Center 3,1002,1002,6.0,1002,6012.0,Fulfilled,0,Filled
1569,2024-10-24,P2,Plant B,2105,1498,DC1,Distribution Center 1,607,607,5.19,607,3150.3300000000004,Fulfilled,0,Filled
1570,2024-10-24,P2,Plant B,2105,702,DC2,Distribution Center 2,796,796,4.2,796,3343.2000000000003,Fulfilled,0,Filled
1571,2024-10-24,P2,Plant B,2105,0,DC3,Distribution Center 3,935,702,5.82,702,4085.6400000000003,Fulfilled,233,Partially Filled
1572,2024-10-25,P1,Plant A,2846,1797,DC1,Distribution Center 1,1049,1049,4.55,1049,4772.95,Fulfilled,0,Filled
1573,2024-10-25,P1,Plant A,2846,582,DC2,Distribution Center 2,1215,1215,4.3,1215,5224.5,Fulfilled,0,Filled
1574,2024-10-25,P1,Plant A,2846,0,DC3,Distribution Center 3,1312,582,5.28,582,3072.96,Fulfilled,730,Partially Filled
1575,2024-10-25,P2,Plant B,1693,914,DC1,Distribution Center 1,779,779,4.57,779,3560.03,Fulfilled,0,Filled
1576,2024-10-25,P2,Plant B,1693,241,DC2,Distribution Center 2,673,673,5.2,673,3499.6,Fulfilled,0,Filled
1577,2024-10-25,P2,Plant B,1693,0,DC3,Distribution Center 3,1301,241,4.91,241,1183.31,Fulfilled,1060,Partially Filled
1578,2024-10-26,P1,Plant A,1515,644,DC1,Distribution Center 1,871,871,3.98,871,3466.58,Fulfilled,0,Filled
1579,2024-10-26,P1,Plant A,1515,0,DC2,Distribution Center 2,1481,644,5.59,644,3599.96,Fulfilled,837,Partially Filled
1580,2024-10-26,P2,Plant B,2820,2086,DC1,Distribution Center 1,734,734,4.99,734,3662.6600000000003,Fulfilled,0,Filled
1581,2024-10-26,P2,Plant B,2820,1158,DC2,Distribution Center 2,928,928,4.76,928,4417.28,Fulfilled,0,Filled
1582,2024-10-26,P2,Plant B,2820,253,DC3,Distribution Center 3,905,905,4.69,905,4244.450000000001,Fulfilled,0,Filled
1583,2024-10-27,P1,Plant A,2227,937,DC1,Distribution Center 1,1290,1290,4.95,1290,6385.5,Fulfilled,0,Filled
1584,2024-10-27,P1,Plant A,2227,493,DC2,Distribution Center 2,444,444,5.78,444,2566.32,Fulfilled,0,Filled
1585,2024-10-27,P1,Plant A,2227,0,DC3,Distribution Center 3,654,493,4.75,493,2341.75,Fulfilled,161,Partially Filled
1586,2024-10-27,P2,Plant B,1552,910,DC1,Distribution Center 1,642,642,6.41,642,4115.22,Fulfilled,0,Filled
1587,2024-10-27,P2,Plant B,1552,154,DC2,Distribution Center 2,756,756,5.21,756,3938.7599999999998,Fulfilled,0,Filled
1588,2024-10-27,P2,Plant B,1552,0,DC3,Distribution Center 3,1197,154,4.88,154,751.52,Fulfilled,1043,Partially Filled
1589,2024-10-28,P1,Plant A,2615,1858,DC1,Distribution Center 1,757,757,5.81,757,4398.17,Fulfilled,0,Filled
1590,2024-10-28,P1,Plant A,2615,672,DC2,Distribution Center 2,1325,1186,5.77,1186,6843.219999999999,Fulfilled,139,Partially Filled
1591,2024-10-28,P1,Plant A,2615,0,DC3,Distribution Center 3,925,672,4.55,672,3057.6,Fulfilled,253,Partially Filled
1592,2024-10-28,P2,Plant B,2867,1954,DC1,Distribution Center 1,1440,913,5.18,913,4729.34,Fulfilled,527,Partially Filled
1593,2024-10-28,P2,Plant B,2867,1253,DC2,Distribution Center 2,701,701,4.02,701,2818.0199999999995,Fulfilled,0,Filled
1594,2024-10-28,P2,Plant B,2867,404,DC3,Distribution Center 3,849,849,5.29,849,4491.21,Fulfilled,0,Filled
1595,2024-10-29,P1,Plant A,1362,251,DC1,Distribution Center 1,1111,1111,5.56,1111,6177.16,Fulfilled,0,Filled
1596,2024-10-29,P1,Plant A,1362,0,DC2,Distribution Center 2,1341,251,5.23,251,1312.73,Fulfilled,1090,Partially Filled
1597,2024-10-29,P2,Plant B,1826,754,DC1,Distribution Center 1,1072,1072,5.7,1072,6110.400000000001,Fulfilled,0,Filled
1598,2024-10-29,P2,Plant B,1826,0,DC2,Distribution Center 2,1335,754,4.33,754,3264.82,Fulfilled,581,Partially Filled
1599,2024-10-30,P1,Plant A,2781,2267,DC1,Distribution Center 1,514,514,4.87,514,2503.18,Fulfilled,0,Filled
1600,2024-10-30,P1,Plant A,2781,1463,DC2,Distribution Center 2,804,804,4.77,804,3835.0799999999995,Fulfilled,0,Filled
1601,2024-10-30,P1,Plant A,2781,198,DC3,Distribution Center 3,1265,1265,3.91,1265,4946.150000000001,Fulfilled,0,Filled
1602,2024-10-30,P2,Plant B,1861,821,DC1,Distribution Center 1,1040,1040,5.88,1040,6115.2,Fulfilled,0,Filled
1603,2024-10-30,P2,Plant B,1861,0,DC2,Distribution Center 2,1310,821,6.2,821,5090.2,Fulfilled,489,Partially Filled
1604,2024-10-31,P1,Plant A,2850,2235,DC1,Distribution Center 1,615,615,5.04,615,3099.6,Fulfilled,0,Filled
1605,2024-10-31,P1,Plant A,2850,1117,DC2,Distribution Center 2,1118,1118,5.32,1118,5947.76,Fulfilled,0,Filled
1606,2024-10-31,P1,Plant A,2850,347,DC3,Distribution Center 3,770,770,5.14,770,3957.7999999999997,Fulfilled,0,Filled
1607,2024-10-31,P2,Plant B,2735,2073,DC1,Distribution Center 1,662,662,4.35,662,2879.7,Fulfilled,0,Filled
1608,2024-10-31,P2,Plant B,2735,971,DC2,Distribution Center 2,1102,1102,5.85,1102,6446.7,Fulfilled,0,Filled
1609,2024-10-31,P2,Plant B,2735,0,DC3,Distribution Center 3,1174,971,5.58,971,5418.18,Fulfilled,203,Partially Filled
1610,2024-11-01,P1,Plant A,1912,1204,DC1,Distribution Center 1,708,708,4.52,708,3200.16,Fulfilled,0,Filled
1611,2024-11-01,P1,Plant A,1912,29,DC2,Distribution Center 2,1175,1175,5.67,1175,6662.25,Fulfilled,0,Filled
1612,2024-11-01,P1,Plant A,1912,0,DC3,Distribution Center 3,1202,29,4.43,29,128.47,Fulfilled,1173,Partially Filled
1613,2024-11-01,P2,Plant B,2861,1797,DC1,Distribution Center 1,1064,1064,5.15,1064,5479.6,Fulfilled,0,Filled
1614,2024-11-01,P2,Plant B,2861,942,DC2,Distribution Center 2,855,855,5.97,855,5104.349999999999,Fulfilled,0,Filled
1615,2024-11-01,P2,Plant B,2861,0,DC3,Distribution Center 3,1275,942,4.1,942,3862.2,Fulfilled,333,Partially Filled
1616,2024-11-02,P1,Plant A,1826,392,DC1,Distribution Center 1,1434,1434,4.44,1434,6366.960000000001,Fulfilled,0,Filled
1617,2024-11-02,P1,Plant A,1826,0,DC2,Distribution Center 2,1049,392,6.27,392,2457.8399999999997,Fulfilled,657,Partially Filled
1618,2024-11-02,P2,Plant B,2589,1231,DC1,Distribution Center 1,1358,1358,5.01,1358,6803.58,Fulfilled,0,Filled
1619,2024-11-02,P2,Plant B,2589,0,DC2,Distribution Center 2,1469,1231,5.75,1231,7078.25,Fulfilled,238,Partially Filled
1620,2024-11-03,P1,Plant A,2429,1383,DC1,Distribution Center 1,1046,1046,4.27,1046,4466.419999999999,Fulfilled,0,Filled
1621,2024-11-03,P1,Plant A,2429,555,DC2,Distribution Center 2,828,828,5.53,828,4578.84,Fulfilled,0,Filled
1622,2024-11-03,P1,Plant A,2429,0,DC3,Distribution Center 3,674,555,4.53,555,2514.15,Fulfilled,119,Partially Filled
1623,2024-11-03,P2,Plant B,2410,1549,DC1,Distribution Center 1,861,861,5.69,861,4899.09,Fulfilled,0,Filled
1624,2024-11-03,P2,Plant B,2410,496,DC2,Distribution Center 2,1053,1053,4.36,1053,4591.08,Fulfilled,0,Filled
1625,2024-11-03,P2,Plant B,2410,0,DC3,Distribution Center 3,615,496,5.07,496,2514.7200000000003,Fulfilled,119,Partially Filled
1626,2024-11-04,P1,Plant A,2208,1068,DC1,Distribution Center 1,1140,1140,5.53,1140,6304.200000000001,Fulfilled,0,Filled
1627,2024-11-04,P1,Plant A,2208,0,DC2,Distribution Center 2,1359,1068,5.47,1068,5841.96,Fulfilled,291,Partially Filled
1628,2024-11-04,P2,Plant B,2737,1821,DC1,Distribution Center 1,916,916,4.67,916,4277.72,Fulfilled,0,Filled
1629,2024-11-04,P2,Plant B,2737,1282,DC2,Distribution Center 2,539,539,4.38,539,2360.82,Fulfilled,0,Filled
1630,2024-11-04,P2,Plant B,2737,437,DC3,Distribution Center 3,845,845,5.28,845,4461.6,Fulfilled,0,Filled
1631,2024-11-05,P1,Plant A,2506,1973,DC1,Distribution Center 1,533,533,4.76,533,2537.08,Fulfilled,0,Filled
1632,2024-11-05,P1,Plant A,2506,865,DC2,Distribution Center 2,1108,1108,5.42,1108,6005.36,Fulfilled,0,Filled
1633,2024-11-05,P1,Plant A,2506,0,DC3,Distribution Center 3,949,865,6.11,865,5285.150000000001,Fulfilled,84,Partially Filled
1634,2024-11-05,P2,Plant B,2785,2092,DC1,Distribution Center 1,693,693,5.81,693,4026.33,Fulfilled,0,Filled
1635,2024-11-05,P2,Plant B,2785,777,DC2,Distribution Center 2,1315,1315,4.28,1315,5628.200000000001,Fulfilled,0,Filled
1636,2024-11-05,P2,Plant B,2785,0,DC3,Distribution Center 3,1489,777,4.49,777,3488.73,Fulfilled,712,Partially Filled
1637,2024-11-06,P1,Plant A,2936,2445,DC1,Distribution Center 1,491,491,5.16,491,2533.56,Fulfilled,0,Filled
1638,2024-11-06,P1,Plant A,2936,1156,DC2,Distribution Center 2,1289,1289,4.14,1289,5336.46,Fulfilled,0,Filled
1639,2024-11-06,P1,Plant A,2936,513,DC3,Distribution Center 3,643,643,5.85,643,3761.5499999999997,Fulfilled,0,Filled
1640,2024-11-06,P2,Plant B,2233,1026,DC1,Distribution Center 1,1207,1207,4.48,1207,5407.360000000001,Fulfilled,0,Filled
1641,2024-11-06,P2,Plant B,2233,337,DC2,Distribution Center 2,689,689,4.37,689,3010.9300000000003,Fulfilled,0,Filled
1642,2024-11-06,P2,Plant B,2233,0,DC3,Distribution Center 3,1188,337,5.59,337,1883.83,Fulfilled,851,Partially Filled
1643,2024-11-07,P1,Plant A,2748,1492,DC1,Distribution Center 1,1265,1256,3.95,1256,4961.2,Fulfilled,9,Partially Filled
1644,2024-11-07,P1,Plant A,2748,431,DC2,Distribution Center 2,1061,1061,5.68,1061,6026.48,Fulfilled,0,Filled
1645,2024-11-07,P1,Plant A,2748,0,DC3,Distribution Center 3,953,431,4.29,431,1848.99,Fulfilled,522,Partially Filled
1646,2024-11-07,P2,Plant B,2673,1683,DC1,Distribution Center 1,990,990,4.89,990,4841.099999999999,Fulfilled,0,Filled
1647,2024-11-07,P2,Plant B,2673,836,DC2,Distribution Center 2,847,847,3.71,847,3142.37,Fulfilled,0,Filled
1648,2024-11-07,P2,Plant B,2673,0,DC3,Distribution Center 3,1164,836,4.78,836,3996.0800000000004,Fulfilled,328,Partially Filled
1649,2024-11-08,P1,Plant A,2546,1624,DC1,Distribution Center 1,922,922,4.85,922,4471.7,Fulfilled,0,Filled
1650,2024-11-08,P1,Plant A,2546,885,DC2,Distribution Center 2,739,739,4.93,739,3643.27,Fulfilled,0,Filled
1651,2024-11-08,P1,Plant A,2546,0,DC3,Distribution Center 3,1288,885,5.62,885,4973.7,Fulfilled,403,Partially Filled
1652,2024-11-08,P2,Plant B,2385,1696,DC1,Distribution Center 1,689,689,5.2,689,3582.8,Fulfilled,0,Filled
1653,2024-11-08,P2,Plant B,2385,877,DC2,Distribution Center 2,819,819,5.05,819,4135.95,Fulfilled,0,Filled
1654,2024-11-08,P2,Plant B,2385,136,DC3,Distribution Center 3,741,741,4.63,741,3430.83,Fulfilled,0,Filled
1655,2024-11-09,P1,Plant A,2970,1848,DC1,Distribution Center 1,1184,1122,5.99,1122,6720.780000000001,Fulfilled,62,Partially Filled
1656,2024-11-09,P1,Plant A,2970,1003,DC2,Distribution Center 2,845,845,6.05,845,5112.25,Fulfilled,0,Filled
1657,2024-11-09,P1,Plant A,2970,323,DC3,Distribution Center 3,680,680,4.97,680,3379.6,Fulfilled,0,Filled
1658,2024-11-09,P2,Plant B,2821,1752,DC1,Distribution Center 1,1363,1069,4.08,1069,4361.52,Fulfilled,294,Partially Filled
1659,2024-11-09,P2,Plant B,2821,1109,DC2,Distribution Center 2,643,643,4.54,643,2919.22,Fulfilled,0,Filled
1660,2024-11-09,P2,Plant B,2821,0,DC3,Distribution Center 3,1348,1109,4.3,1109,4768.7,Fulfilled,239,Partially Filled
1661,2024-11-10,P1,Plant A,1812,1053,DC1,Distribution Center 1,759,759,5.82,759,4417.38,Fulfilled,0,Filled
1662,2024-11-10,P1,Plant A,1812,0,DC2,Distribution Center 2,1120,1053,4.09,1053,4306.7699999999995,Fulfilled,67,Partially Filled
1663,2024-11-10,P2,Plant B,2934,2075,DC1,Distribution Center 1,859,859,5.36,859,4604.240000000001,Fulfilled,0,Filled
1664,2024-11-10,P2,Plant B,2934,1397,DC2,Distribution Center 2,678,678,4.53,678,3071.34,Fulfilled,0,Filled
1665,2024-11-10,P2,Plant B,2934,771,DC3,Distribution Center 3,626,626,4.12,626,2579.12,Fulfilled,0,Filled
